Date	1	2	3	4	5	6	7	8	9	10	Spread	Cum1	Cum10	CumSprd
2019-01-31	2.7687572802130016	3.9026870279209005	2.5670968224605546	2.9879575312145774	4.288698486802698	4.43710461668446	5.736280741922723	3.270351083415256	4.953550805684342	5.18028782519489	-2.4115305449818885	1.02768757280213	1.0518028782519488	0.9758846945501811
2019-02-28	-1.4852465667712378	-0.6504567417303955	-0.3225711664113443	1.2928237536852745	-0.00030025868843391764	1.0355292783259893	1.4085294779849196	0.8855630577302607	1.896843369045359	-0.4021810032161552	-1.0830655635550825	1.0124238784099517	1.047572726884339	0.9653152234835034
2019-03-29	5.637543489381277	4.615741381980084	3.023105463574511	4.188050529801333	3.541177268829686	3.0728037882888057	1.4516530608734943	3.112756866721046	5.136187270248913	2.2151754035189932	3.4223680858622836	1.0694997148521934	1.070778300264254	0.9983518636199731
2019-04-30	-9.377266669130721	-6.173662824793469	-7.132389654877636	-6.085131160144889	-6.812377149810905	-7.431905312450822	-6.944194417096599	-6.481475988849994	-5.4550817118905695	-7.413522838533031	-1.9637438305976902	0.9692098745649106	0.9913959064241077	0.9787467904904789
2019-05-31	7.6452864707792525	6.9951013747346655	7.345949332043019	6.789302707785158	7.071839516242057	5.80083417560106	8.097800192861689	8.054352161273203	7.443207516030157	5.245691356951265	2.3995951138279876	1.0433087459784782	1.0434014758005656	1.0022327506518367
2019-06-28	0.18026378092597892	1.4506488298298563	1.8125928686403696	1.2811553561199571	-0.25505213426988593	-0.1787008729502321	1.4083918384742404	1.26016671797055	1.530238904081524	2.1278936024913846	-1.9476298215654058	1.0451894537707103	1.0656039490524267	0.9827129667186463
2019-07-31	-7.3395832323092	-5.3363491628759245	-4.82394805377505	-2.692392370488427	-3.711209660277789	-4.745194621628475	-2.6728631598490704	-3.0547220639388994	-2.514806703975663	-2.4236262448886667	-4.915956987420532	0.9684769038758911	1.039777692076622	0.9344032199649533
2019-08-30	5.929362334902846	4.806407635353004	3.324867760460954	3.2294907177232712	2.3281688312145956	2.598277333038486	1.1024543979376156	1.6865075188373577	0.19549417529496874	-0.8456173740106454	6.7749797089134915	1.0259014086365414	1.030985151261335	0.9977088485170132
2019-09-30	-2.2053179475069586	0.8630967352590556	0.7001453338974296	0.7515055020078385	0.7940466288987681	1.1135853371075746	0.3890598466742163	2.0213023029511445	1.9827938875946267	0.272053932078601	-2.4773718795855597	1.0032770207481532	1.0337899869044882	0.9729918900637159
2019-10-31	2.9076919964645906	3.752623868972884	4.100589782632625	4.10475329386197	1.927232070879959	3.847191679222269	3.8950359486092765	3.240295556017853	4.224672204480882	3.509370964808874	-0.6016789683442831	1.0324492263828156	1.0700695125420159	0.9671376024975069
2019-11-29	8.67247147766855	3.362836320102496	5.438497643314595	2.5444458740706537	2.378067278584168	2.4933627630802535	2.044490427593656	1.966578769847324	2.120118277032843	-0.17013452806523963	8.84260600573379	1.1219880910622748	1.0682489548268825	1.0526577702196613
2019-12-31	-6.063061914032155	-2.870910272841483	-2.398258008538726	-3.2801181807707165	-0.8772090923581797	-2.6811559551528474	-0.7521862353929666	-0.5523504251681921	0.21954719114110205	2.8857146289931674	-8.948776543025323	1.0539612584331017	1.0990755711903883	0.9584577785999109
